cellid,ApoE,Au,B7H3,CD133,CD14,CD163,CD31,CD3e,CD4,CD45,CD47,CD70,CD8a,EGFR,EGFRvIII,EphA2,FOXP3,Fe,GD2,GFAP,GM2_GD2,GPC2,H3K27M,H3K27me3,HER2,HLA1,HLADR,IDH1_R132H,IL13RA2,Ki67,NG2,NeuN,Noodle,Nuclear,Olig2,TMEM119,VISTA,YAP_TAZ,area,major_axis_length,minor_axis_length,perimeter,convex_area,equivalent_diameter,centroid.0,centroid.1,fov
565653,0.0250345947639391,69.88242068769,0.160577559016125,0.291280846664504,0.016924988982382,0.0075327300324123,0.0163824124789307,0.0085355423049354,0.0236810288615103,0.0844818995018077,0.0093922082907306,0.0272139309567442,0.0,0.150655261409499,0.0002449242702881,0.0167604890803138,0.002525325748677,0.0097968875456001,9.56491991809618e-06,0.0627648244457451,0.0228680340164498,0.0438121571413874,0.12085911360281,0.994372763803635,0.0177780773554708,0.064782400304336,0.0097000647221993,0.0012450536365196,3.08305619561926e-05,0.0148396913461127,0.0378204931005933,0.0388484540246098,0.0210427904563834,0.0715839536719046,0.005491672973015,0.0314904387011273,0.0925061135177877,0.0,329,21.5081642171812,19.984352695226,67.840620433566,347,20.4669443302577,595.367781155015,1007.34042553191,Stanford_TA551_R10C4
565654,0.0347546534538742,21.0876497520315,0.100408671177842,0.223917442592517,0.009232152814354,0.0295333247661104,0.106489057955461,0.0442422600431884,0.0400005940884465,0.0145540532987675,0.027548759980556,0.225001914042735,0.0040158118068716,0.102251724402132,0.0182277260005131,0.0423762494448651,0.0650357083026312,0.0065543487468595,6.0897883220111e-05,0.1722436045718,0.0265743565254869,0.12746890158267,0.0413762785443962,0.241551866523336,0.0840737644746079,0.0608602534557763,0.0052938775047428,0.051333175040604,4.95946472849034e-05,0.022388607181556,0.140394748086769,0.0619662855701514,0.0026348403033517,0.0553466804168876,0.0200701202861227,0.0642030428914432,0.073264540123285,1.30158551233192e-06,1046,44.0071992801903,30.6982586829021,124.225396744416,1079,36.4939524276692,597.008604206501,218.891969407266,Stanford_TA551_R10C4
565655,0.0503019061256168,18.1837063083401,0.302828742534264,1.05813502963352,0.0196640305338545,0.0319127141711661,0.170176820565592,0.0976395256008475,0.0806539131719424,0.067863741696708,0.0494131570609332,0.181758364806353,0.00166344080183,1.26103061199967,0.0150008208110789,0.0479195630011882,0.0717927348794786,0.0048836040032374,0.0001081583489264,0.0833186184602433,0.0480997322750115,0.213936929130255,0.146507198089147,0.196190899362862,0.122656705787241,0.350463168616225,0.0537892117743017,0.0460590091606364,4.36376000137685e-05,0.0954360726298832,0.273362518299004,0.124903705312054,0.0075157160882825,0.0562595268348594,0.294437464720459,0.261717608417715,0.111040452093466,2.08968431960985e-07,616,31.5425166601144,25.2087712725402,92.6690475583121,638,28.0056344251806,596.706168831169,880.538961038961,Stanford_TA551_R10C4
565656,0.0579803038852476,7.88910371148155,0.098845303358287,0.194542187500209,0.0163482068321423,0.0181396415428987,0.163354491589912,0.0257935228498704,0.0789749420905483,0.0068250717506377,0.0394111674829378,0.258890388982065,0.0019432944497155,0.042513151172382,0.018572817918093,0.0543005496606501,0.0822353806714133,0.0143334141680789,6.66129742658238e-05,0.180105637619723,0.0381674266239489,0.124529593038166,0.209499485116037,0.231360582022249,0.120588718584892,0.0322530654258305,0.0043281211779832,0.0789930220995306,7.89989522738709e-05,0.0186077981399195,0.182899180215732,0.127902738697497,0.002835002782285,0.102187557804883,0.0865395073589576,0.0710909061423044,0.167975336016946,3.88493461788614e-06,359,24.7179401900557,18.5065296548707,69.1126983722081,371,21.3797333135828,599.091922005571,283.651810584958,Stanford_TA551_R10C4
565657,0.0267957128496775,7.93117656657963,0.0938707062936735,0.257610418183246,0.0094688278898915,0.0239224217054868,0.114113887587095,0.0396476080181555,0.0599868621770614,0.0184572562617982,0.0391015323694848,0.107107047541149,0.0023970363994727,0.070358644031869,0.0147861880721712,0.0346425291337247,0.0735682525974118,0.0121177954711117,8.10587277767241e-05,0.0511360687462171,0.0329324312601691,0.146014705919924,0.312976931252525,0.333091911243234,0.0993518483133737,0.0437638091732318,0.0123171395378718,0.0426689130972426,5.10737105386998e-05,0.0149327275149598,0.115939242362178,0.085539227365467,0.0026389291952546,0.0495786044367299,0.0826745626058206,0.0869826587083247,0.171285323533372,5.55775135599913e-06,766,34.4992706850369,28.2841405483224,101.740115370178,789,31.2298173428398,599.839425587467,383.519582245431,Stanford_TA551_R10C4
565658,0.0266865122054296,10.0218484615546,0.189848273433396,0.203297598746125,0.0489561206064901,0.0205228029462184,0.105936600083562,0.0711867996359259,0.0265887977496363,0.104790216928405,0.0298704559646563,0.241389991846618,0.0013920311674143,0.158332656607592,0.0194921686600962,0.032791224386867,0.055205930734635,0.0137373938298767,4.60379653506809e-05,0.0355192281980378,0.0544202717210582,0.211423017600011,0.107650861749951,1.16808924622584,0.164120907111685,0.0694839073912698,0.0157400656387119,0.0294970310184222,4.85725940231339e-05,0.0112506031634019,0.151165690835182,0.0674810521807439,0.0050252773356405,0.0593191348564832,0.0298961266445864,0.199231733142443,0.224899898064776,4.60608394809037e-06,747,39.0255528877346,24.7363184680564,106.325901807805,778,30.8400703617415,601.548862115127,747.850066934404,Stanford_TA551_R10C4
565659,0.0678667759385818,15.8452735564117,0.0947948331388911,0.248758459460432,0.0130520750704785,0.0322812898227404,0.12586225180384,0.0531495420736271,0.0808701285304608,0.0213553705580848,0.031824577407556,0.19539380005234,0.0054632069549309,0.0778575033778498,0.0346791633726106,0.0623538453250043,0.0705660816662607,0.0114022288329706,6.76955160212843e-05,0.0245248693625676,0.0415862873725762,0.143664628855126,0.165501865165727,0.440472747154284,0.104240636726307,0.0572616111548372,0.0076183087761302,0.0417507576096225,7.52419732295578e-05,0.011903585368734,0.140701862433038,0.0872466675974255,0.003178060871281,0.0524263831941323,0.0758383895059393,0.142250081268973,0.131185264035156,7.1122206157836e-06,657,31.6518452908304,26.6491483998008,95.7401153701776,679,28.922627489407,604.557077625571,441.939117199391,Stanford_TA551_R10C4
565660,0.0612421907927602,5.50863298432918,0.259775129547959,0.796692850205642,0.0158591558271574,0.0372800417649165,0.207608622012881,0.0673249183585958,0.109276289798781,0.0117199228516804,0.0411720700451529,0.349095114175583,0.0003010833289932,0.923330309727532,0.0179727275507127,0.092909958304994,0.107737323867884,0.0029570811654815,6.6585112308477e-05,0.0471194746579146,0.0647095655666895,0.287618760745482,0.130827935074313,0.317936444629618,0.208993992202476,0.296404727682657,0.0377755088164767,0.0444389856758159,0.0001787336603287,0.0251229971948376,0.188151086763544,0.125343091895073,0.0034891741017092,0.0615436072922871,0.153641084173246,0.0808396211758284,0.191001397300031,3.79410540941786e-06,341,25.8487397659395,16.8795522997686,68.6274169979695,351,20.8368588024849,609.91202346041,650.703812316716,Stanford_TA551_R10C4
565661,0.0297857050707679,10.4909430309735,0.142488283877449,0.25001751846318,0.0125195509104672,0.0187211129256179,0.157187490593504,0.0359785715528767,0.0518707307184711,0.0125963420091419,0.0180833259788218,0.153099076740841,0.0022700635517561,0.216535883896763,0.0066708190223644,0.040294382185096,0.0765968206527581,0.0046417670967304,6.47732213271403e-05,0.11537688362909,0.0174207407432564,0.159417159909695,0.0379791156672489,0.257681134079857,0.0533424371929113,0.124421389360619,0.0066201901761696,0.0312447463310304,9.9070617451077e-05,0.0132115611387547,0.10066780333497,0.0449561548737595,0.0029486423045133,0.0350297003720713,0.0320766541139303,0.0975319932328382,0.178698564934398,1.08769956761889e-05,452,26.5274223960656,21.925806749024,79.0121933088198,473,23.9896701565548,612.088495575221,485.544247787611,Stanford_TA551_R10C4
565662,0.0337524087381027,8.32642099808673,0.218973226375497,0.627512020031506,0.0128275873751998,0.0311279987830844,0.134705839966393,0.0560382412122346,0.0683678564827916,0.0312622052722113,0.041121261120739,0.237821530304463,0.002721730248228,0.713716857056691,0.0207218359025425,0.048251491509378,0.090969980138283,0.003925186274003,7.77283544037618e-05,0.0407359498770756,0.0477464404935547,0.217076034053211,0.0822900288178688,0.378209462610584,0.150492957356995,0.194952336561502,0.0411999938792943,0.0523984845910907,0.000150167617668,0.0308447606123535,0.184687821758646,0.0908149945466523,0.0045030496558364,0.0658135861766581,0.225406318169873,0.176167786476254,0.179561568024549,1.93135166654781e-05,735,36.0185910722174,26.4329652261238,102.7695526217,775,30.5913560565782,614.790476190476,669.277551020408,Stanford_TA551_R10C4
565663,0.0335079959095862,8.5992649085097,0.14814762343541,0.472818774182477,0.0102545607678563,0.0507179988952306,0.121957074060243,0.0310295598942187,0.0528408158548047,0.0235788265916646,0.0222726676359086,0.138751667809429,0.000133812271602,0.53982560855041,0.0155488605948133,0.0365114637538697,0.0659107693264229,0.0090667886078042,5.43152483104608e-05,0.0839878914530729,0.0393413214254804,0.226804126514989,0.121395976960021,0.387227636209937,0.191744858989671,0.149502047088801,0.0171764245766432,0.0362039874445911,0.0001747165880506,0.0230328095431538,0.138971482946225,0.10908558110899,0.0068843217543613,0.0698988980086392,0.120663545378699,0.106270819751439,0.160604063977746,2.83742583039787e-05,567,34.760918453534,21.3103133807301,92.6690475583121,605,26.8686959464883,615.3139329806,816.661375661376,Stanford_TA551_R10C4
565664,0.002832244870932,15.5800650725243,0.0338094684963996,0.12622725268089,0.0085849280256991,0.0080226584243908,0.0268130821405948,0.0178356987966799,0.0060165007673371,0.0253058992681927,0.0067920250990215,0.0551125759768237,0.0,0.0403471316406463,0.0048971847198279,0.0102567070294237,0.0138083248606258,0.0108287922521987,2.66521616883006e-05,0.110037031362017,0.0064803705063803,0.101191332041868,0.0523560910235356,0.843081078579532,0.0226925768140121,0.0038840148675792,0.0058426071459455,0.0063703484917264,1.70884803299626e-05,0.0055825387999831,0.0593528767752901,0.0291986467153592,0.0148901864071518,0.0979763971933617,0.0008268552342381,0.0468049705437455,0.0912947387733152,2.66084630825395e-06,823,35.6370156564673,29.5179597578237,106.568542494924,852,32.3709151139883,615.454434993925,994.944106925881,Stanford_TA551_R10C4
565665,0.0208361510312063,10.3385721482995,0.106883277345739,0.291478050143066,0.0106930997937137,0.0262346584745656,0.0720084448993432,0.0713551267304936,0.0398136080971575,0.015004309723491,0.0199185465537142,0.122301675133254,0.0088034847457522,0.161466567650344,0.0199153899173685,0.0308194578540126,0.0516849507643108,0.0104465804757162,7.12377062008153e-05,0.0517037739539593,0.0400712709326188,0.148979827865756,0.10509825014905,0.576600483541499,0.105173139223793,0.0511446087316734,0.0172145216779437,0.0362945110253177,9.23662956527602e-05,0.0230084412096527,0.121205623369541,0.0640736322211592,0.0036577689774044,0.0416282343780194,0.0304233008809516,0.0647425271237905,0.166559414396387,1.03626905384312e-05,1132,45.8766030772368,31.5721340855742,126.911688245431,1162,37.9645514215591,617.037985865724,597.028268551237,Stanford_TA551_R10C4
565666,0.0375952351929822,13.0817897727273,0.142738004433215,0.271300690816833,0.014504603191508,0.0391200854644309,0.110585000985422,0.0481100539402796,0.067492608675135,0.0068302672223896,0.0281644044580328,0.184086895730019,0.0020830221888218,0.197614414464962,0.0367014680607802,0.0501542086384403,0.110073931436506,0.0060946278138594,6.35470924052325e-05,0.128936985907644,0.0585319408583822,0.106498714618952,0.0899028750707623,0.253055578968005,0.108165725162699,0.0793909613282549,0.01129223975682,0.0644623077731828,6.51907108046792e-05,0.0174193473324827,0.0973205629497248,0.083370189095291,0.0025908041000366,0.0335927061601118,0.0460391133887777,0.0799435248759098,0.0535400534532261,1.62556714547629e-06,275,22.9076070596742,15.35497394169,61.9411254969543,289,18.7120515925478,619.269090909091,470.152727272727,Stanford_TA551_R10C4
565667,0.0305228648554913,13.2011205480636,0.142076922153579,0.611800312172137,0.0093556035481503,0.0285236208121427,0.102152441985513,0.0627546547216104,0.0392907445466554,0.012557655910433,0.0186446070720505,0.104528976807981,0.0055335408412172,0.755074940000539,0.0254796817657338,0.0360089725931906,0.0533474030873535,0.001849956202474,4.06850958925725e-05,0.0709637515518448,0.0185709466276204,0.175224809284996,0.113984774407672,0.126100197626794,0.107656797937346,0.198814660033416,0.0609977466463241,0.0380392848568018,0.0001272305042417,0.0426915273445849,0.0901420636843302,0.0759495042126694,0.0026350370910982,0.0694582135845516,0.0681991668071057,0.133257347417554,0.164417539252237,2.85760101502862e-06,723,36.8700237305129,25.2219117153406,101.497474683058,745,30.3406030072496,622.986168741355,239.435684647303,Stanford_TA551_R10C4
565668,0.0327447932133211,10.1901636472176,0.174899031565938,0.356982290395328,0.0164527499226692,0.0290085365627638,0.127628849990977,0.0433020494046493,0.0514357120206509,0.0481490380888251,0.0493324659611734,0.273209548552672,0.000893295757886,0.41504136455425,0.02155438256405,0.0449313526557264,0.0702419342284747,0.0074612373529478,3.72868359237414e-05,0.0394600326360211,0.0478873623365084,0.150714744711848,0.112276957463003,0.613919538270109,0.189492786197869,0.0914460009180271,0.0142586298459382,0.047837927756521,0.0001259975729392,0.0213203311552544,0.181585064091751,0.0945197774147647,0.0061097933208427,0.0722105526844924,0.0193604968360535,0.119040551369713,0.14199508072777,3.90911589305464e-06,602,37.7659318598932,20.8063913996864,98.4264068711928,651,27.6855595199116,622.916943521595,842.322259136213,Stanford_TA551_R10C4
565669,0.0161920885580617,10.5248549853679,0.0870578886640035,0.344645799378374,0.0053285840479596,0.0450575603824611,0.0580462053946956,0.0533343604327919,0.0666469690202518,0.0120602144943203,0.0396002688407593,0.247458090850597,0.0002798452274664,0.268062787216864,0.0148446948447809,0.0535496739506604,0.069885691493821,0.0069430161479324,4.01317581135692e-05,0.0377074603432931,0.0420125508245601,0.183376543270736,0.0598857154642906,0.864048920967293,0.121178219521816,0.043979977852665,0.0214163539978212,0.0439591090097575,0.0001241424460474,0.011529367540177,0.10572227933045,0.0467455459124852,0.0070451996398211,0.0790065140229802,0.0225490111556637,0.113403705132313,0.0827581922380236,4.17411115556258e-05,299,23.1334254574424,17.0568819145684,65.4558441227157,307,19.5114997854038,629.324414715719,827.080267558528,Stanford_TA551_R10C4
565670,0.0280525119562422,14.737924063716,0.0592672961909677,0.102002268682716,0.0089667427161965,0.0442697274509099,0.094104045456142,0.0335424066644319,0.0188334318472644,0.0083163448548866,0.0196064064062217,0.0642325566877704,0.0024534881613183,0.0571125501786146,0.031287528874872,0.0431961577285435,0.0405534362499058,0.00423943578965,5.716853201312e-05,0.319543444899321,0.0168514655191647,0.151030918854427,0.137176399374048,0.267614793975317,0.0950036727048252,0.0326092006683976,0.008394701765704,0.0422323545996577,6.40000138146713e-05,0.0235775448443786,0.104276501578671,0.0455529304746405,0.0027487884081136,0.0531121735133704,0.0189774832177207,0.06020047308171,0.0985575604705936,5.20574530506876e-06,771,35.0522435940771,28.0529446043569,102.083261120685,791,31.3315765481217,631.688715953307,279.601815823606,Stanford_TA551_R10C4
565671,0.0441508064144884,9.98910721234435,0.160714617048427,0.34726881636133,0.0067404914975199,0.0044154535544745,0.171927006614134,0.0678576481477755,0.0275882758182432,0.0162368305130426,0.0243345416299536,0.214694676973741,0.0076247035205151,0.237840197414729,0.0273506067426029,0.0421119382587662,0.0444413555293464,0.0099276445834572,6.7742798348953e-05,0.245134642900962,0.0281681417250218,0.128571387276032,0.0838740240198755,0.386481997554535,0.0729786079148016,0.268874929868666,0.0170220291352896,0.0168676117885343,9.3498863137088e-05,0.0326979489196995,0.210444779027175,0.0488228118196747,0.0034770314720855,0.0475292826977726,0.0198812484255888,0.0637878031175953,0.145829698316653,4.33288407565533e-05,261,26.1243405471202,12.9411632163703,64.2842712474619,279,18.2295233392395,636.544061302682,542.08429118774,Stanford_TA551_R10C4
565672,0.0391871871354042,7.58742036755453,0.15549989384237,0.214548089509554,0.0897334514329507,0.0099208351366179,0.020904970885651,0.0319507641681,0.0275216948214572,0.171194530793291,0.0179262167115196,0.275522079532036,0.0,0.109001727814573,0.0168499109066937,0.0217638235022576,0.0454128908271776,0.0154445971418547,1.08443224027553e-05,0.0448227732090274,0.0216617715145399,0.0453413594564649,0.103737352938274,0.37054624288766,0.072602801677844,0.121336977315463,0.430550484319867,0.0396413009162452,7.87200953111353e-06,0.0094439117162733,0.0702384894796177,0.0345769012497953,0.0050906230939314,0.0174085085824031,0.0284017182204738,0.233881314258117,0.141774530194062,0.0,149,16.3948074981886,11.565999042538,43.556349186104,155,13.7736230587866,635.543624161074,725.026845637584,Stanford_TA551_R10C4
565673,0.0378194046613629,5.65324695832139,0.0830779029238952,0.170117825275631,0.0269612571790979,0.0259387051829606,0.0859054723981485,0.0416476196048312,0.022042892178622,0.0456102651785066,0.0114403098741386,0.154911022968477,0.0029458452304593,0.0470387409624465,0.0141522991559851,0.0291454499131816,0.0455755600739733,0.0027829069610035,7.01005946537223e-05,0.204287318484646,0.040203078233537,0.0911461588841717,0.137433068293392,0.41122444339776,0.0965331705748956,0.0339622916803204,0.0075199271640098,0.0356935543303014,6.88761575232952e-05,0.0106732442194666,0.0495184970995541,0.0526207093045475,0.0058228756309649,0.0416365807209539,0.0342541566641606,0.0798715298475307,0.259164590450906,1.45151600275838e-05,436,31.9487788500399,17.5387616987228,81.3553390593274,459,23.5612487254927,640.963302752294,792.073394495413,Stanford_TA551_R10C4
565674,0.0303996491222958,9.19342350054391,0.140189056934986,0.295775590491345,0.0108601637224766,0.0097663364295819,0.129820706378086,0.0529825951514772,0.037711433897139,0.0310623018474865,0.0091752105443471,0.253554975419829,0.0074139296788733,0.377446521545842,0.0083870616880549,0.0293526779302074,0.0800040321326901,0.0070721114738078,3.55202716456938e-05,0.0996755669189268,0.0350166818815972,0.170750493690785,0.17883685166026,0.50251480524662,0.101407087082537,0.115995873207308,0.0115461200529604,0.0486697806224272,0.0001948950576442,0.0141244523033261,0.211827940667538,0.080375931338656,0.0041295044784304,0.0550716013848027,0.0316747171933334,0.0340190777756695,0.0812522085348356,6.34028641153363e-06,158,14.7810290064069,13.6208983766456,44.3847763108502,165,14.1835061979807,645.348101265823,599.164556962025,Stanford_TA551_R10C4
565675,0.0346321381303881,10.3689342259209,0.150135109325751,0.250107192404764,0.0178807175640766,0.0394181888459893,0.115005833137282,0.03717969138153,0.0432219690306364,0.0301572304619047,0.0357991612803756,0.241427476283164,0.0049123009557593,0.161578992937376,0.0164571695293687,0.0518332273298692,0.0745585745842139,0.0130550354575189,3.93295543637253e-05,0.143883307335811,0.0307385512229523,0.163046374261202,0.128636454826141,0.405577664660489,0.107690267242548,0.152251751879133,0.012628435011608,0.0688341613493931,7.12648978915767e-05,0.0256876460319382,0.124504362715597,0.0812575817378063,0.0035057255035437,0.0491518444485134,0.0246740231431061,0.107744073713882,0.142637088706583,1.28520805622644e-05,828,40.930416093931,26.0570958967782,110.911688245431,868,32.4690982788361,649.580917874396,557.340579710145,Stanford_TA551_R10C4
565676,0.027877269777358,10.3621211851837,0.0952341248507695,0.472816667734517,0.0157680857041913,0.0333032463903607,0.0516523074485689,0.036834281624995,0.0297536509331871,0.0164792100102261,0.0186295860017032,0.14102760553902,0.0010831181323928,0.555843247489204,0.0120241384116608,0.0445033498658406,0.0304529797881858,0.0061950776604899,3.05965891585083e-05,0.304419244903654,0.0157258272218349,0.129085906259566,0.118174157590165,0.415461595077025,0.0740330886196734,0.112713772374309,0.0245963905712093,0.0179426255444136,7.50798446226802e-05,0.0336041715355867,0.0885256448020843,0.0540314327243489,0.0082493529053131,0.0718290083430058,0.0528173936775656,0.0549946709014776,0.12689170197163,8.00767680932859e-06,769,44.56656025802,22.5006905277906,112.083261120685,801,31.2909125769981,651.208062418726,939.538361508453,Stanford_TA551_R10C4
565677,0.0261621455343931,5.41442990070663,0.297930828355116,0.530047328929549,0.0086208263304837,0.0111492587277537,0.153071635024103,0.064699699297933,0.0462716698550782,0.0267129703596074,0.0246769300466957,0.351177600910847,0.0018942920378645,0.635983663157128,0.0259029743897578,0.0358443809421602,0.058025709548334,0.0076089133063719,3.37206887455247e-05,0.0957010889799132,0.0275223282411805,0.119623815661169,0.108503475183441,0.179487181205008,0.0583332020131837,0.199490173756415,0.039816994211107,0.028188470219389,0.0001572076863015,0.0282069813852616,0.120721253043818,0.0570344004359067,0.0040238187094645,0.0262201227407474,0.0352052257581291,0.107588844996202,0.14549615951311,5.18583057204999e-06,513,36.5824348978727,18.0193509190389,90.7695526217005,543,25.5572276753395,653.711500974659,695.92007797271,Stanford_TA551_R10C4
565678,0.0231989456629666,7.25225146484375,0.156719916435426,0.381800995722283,0.0107666007280904,0.0194290042180519,0.112617359243726,0.0485089298510546,0.0339837868873956,0.012608302903629,0.0265938420155145,0.109256417024919,0.002027871903754,0.345689812261695,0.0253825574701384,0.0429086199965267,0.0466271627451137,0.0046834425926208,3.56721952557564e-05,0.079892880666884,0.0356788637718078,0.141570058595735,0.15882419667046,0.581153872458432,0.142055346605401,0.0758616019797299,0.0279428293197188,0.0364023108892975,9.81253236532211e-05,0.0210106150263835,0.127241714072437,0.0499713910938272,0.0073415875434875,0.0543892936706542,0.0258460427807605,0.0415438240389667,0.161496304921459,8.13509710133076e-06,500,27.7237934094357,23.0032258388021,81.0121933088198,514,25.2313252202016,651.202,819.876,Stanford_TA551_R10C4
565679,0.0709537807527534,4.85771002518503,0.205209237992564,0.268405859852089,0.102189407323765,0.0137496909544917,0.238846311566231,0.0533437623085676,0.131411879851821,0.18034235894842,0.129886599010974,0.399615243607538,0.0018964759886886,0.121560181535365,0.0506497002949887,0.0675011654145863,0.112368938592986,0.0120582906823409,1.06890636839365e-05,0.038837990259855,0.177445768545759,0.283987566508149,0.278834173939013,0.19322329052346,0.109260962261941,0.15148439097367,0.002473898200967,0.0183850711156098,5.5165721201583e-05,0.0129520768462911,0.119629036743961,0.0635352246627165,0.0051226631591194,0.0206588895697342,0.0770218665817649,0.228642452056402,0.135062876616803,0.0,95,12.065693339454,9.99583222982396,33.556349186104,99,10.9980796846468,654.547368421053,773.368421052632,Stanford_TA551_R10C4
565680,0.041168874610751,7.25557627196193,0.294683205255707,0.280493664767676,0.0913261141596372,0.0342405447132898,0.161718863824598,0.0843129893783447,0.0791602631690555,0.131879018760365,0.03520801651099,0.151908574111225,0.0078929828919854,0.24568057567481,0.0221843993344813,0.0456745633819486,0.0507468904499549,0.0083083212811985,7.10743554427369e-05,0.0559369312709204,0.0449387100122847,0.19846278680377,0.203936276389516,0.646226068950059,0.136827411691341,0.15839693312129,0.018541745468414,0.0572426319371909,7.0672482252121e-05,0.0193486279707675,0.186126204248404,0.0832623964211479,0.0045008680307324,0.0475578140549219,0.0345505562058596,0.246983525801157,0.308310362536627,1.7827759888214e-05,683,32.1716130299934,27.2389765972629,96.0832611206852,703,29.489364337912,661.216691068814,667.97803806735,Stanford_TA551_R10C4
565681,0.0022732957733718,16.1392773043725,0.0018725331911085,0.0937658376340915,0.0082786490184823,0.0266505058257623,0.0037162413544915,0.00370165716298,0.0005514307329752,0.0094076721126605,0.0001800644155813,0.0731064321965521,0.0,0.0073942434096041,0.0173063524083056,0.0025230310617716,0.0003036227170697,0.0035293506037804,6.79951626807451e-05,0.517892520048608,0.0057031823335667,0.0733435197588881,0.0022872707288054,0.514639020113869,0.0028388943492924,0.0006359040110765,0.0010271137140842,0.0025506094698948,3.51167686711696e-06,0.0174717033911465,0.0179959526055083,2.88141932490173e-05,0.0184850846567461,0.0800113447250858,0.0006617215972616,0.0052907879367087,0.256473078959162,0.0,124,31.164820081728,5.26267200582063,63.3137084989848,130,12.5650986286284,662.693548387097,1021.33064516129,Stanford_TA551_R10C4
565682,0.0129116973803386,4.38060939369019,0.0961187590177525,0.124269415149971,0.009930847757281,0.0204208720578366,0.084173356893694,0.0324515800469815,0.0212566069505433,0.0155815609763698,0.0034570059598824,0.118821504655002,0.002591492604599,0.0463676942181956,0.0040173458508401,0.0200586322514186,0.0180952266363809,0.0053382963655097,2.71199017085812e-05,0.369854428654439,0.0068308348018339,0.102327820988621,0.0435102664652086,0.579429610215964,0.196979452597165,0.0478115261000239,0.0031333368389368,0.0207247235627421,4.94403283347924e-05,0.0297842314951888,0.0247139108408374,0.0301545142317193,0.0035365477703404,0.0474850093348745,0.0239751447749322,0.0438493537812513,0.149987625992199,8.47913280272028e-06,209,20.5016895505511,12.9870824711884,53.7989898732233,220,16.312788383647,664.444976076555,639.00956937799,Stanford_TA551_R10C4
565683,0.0658219521824668,28.1179285969226,0.340011713510306,0.987287552576542,0.0095797269793348,0.0298715371213184,0.207209584236828,0.0705053598222531,0.0891620798607047,0.0207753756585679,0.0559907814461295,0.195453455554309,0.0030940332249035,1.33682052977028,0.059903896911095,0.0739072603132597,0.0954408072028668,0.0060363790105442,4.22172730571122e-05,0.101939638696965,0.033365075763473,0.225571003126088,0.131312994594934,0.0977395618478992,0.169692791285069,0.422125993458965,0.053898058618877,0.089711530972982,8.05274540851564e-05,0.0671845236118161,0.261756464000392,0.0997998428404963,0.0029457725849248,0.0185693556887244,0.0840488886621232,0.203702914392631,0.131298506676576,1.94626621580517e-06,394,23.4781156932367,21.4016994867188,71.9411254969543,409,22.3976869481126,666.779187817259,514.329949238579,Stanford_TA551_R10C4
565684,0.0294844891226879,5.35800856370192,0.0609681673348256,0.0870454344224586,0.0107148484046317,0.0207685231771941,0.069351678503119,0.0111808792137274,0.0208825570586904,0.0018384281846728,0.0053665473101477,0.165094260996281,0.0074638501563432,0.0690123970402045,0.0330613424655574,0.0331146731474072,0.0222731705639734,0.0037728449014516,2.70594627811359e-05,0.199434594944734,0.0085709622396974,0.0378033607239135,0.0365326657101217,0.61874159930104,0.0666477871378562,0.0432446103075955,0.0055133417017535,0.0539357140443189,3.49212437868118e-05,0.0135468053468689,0.125605441312035,0.0294418018356317,0.0024844277822054,0.0726767261211688,0.0119185928901418,0.0456101439068925,0.0984470109903991,1.09115644143178e-05,325,27.3467682343978,15.3036820308766,68.6274169979695,339,20.3421447256411,667.572307692308,392.846153846154,Stanford_TA551_R10C4
565685,0.0427260830870605,24.9812755516353,0.155585428331577,0.274051171290022,0.0193792445369085,0.045992829238585,0.090304803689522,0.0694121975578428,0.0890439147303099,0.0091345024785918,0.0332800901862648,0.271751034199169,0.003989376757804,0.214870594737568,0.0242051643920501,0.052551211788737,0.0675791674298024,0.0091963754332621,9.00021190070764e-05,0.132866606747647,0.0395769157756356,0.170400783371375,0.261288905069845,0.444340822780282,0.123483685563684,0.0870139504922355,0.0195712820999119,0.0910875832644678,0.0001059679387931,0.0259345821202373,0.164454168205459,0.0882046246124213,0.0031001796431866,0.0642419357026349,0.0413494672755396,0.121771972432872,0.229960788388954,3.90641835241121e-06,558,30.9728909445724,23.1352303574692,89.4974746830583,583,26.6545993397429,669.014336917563,465.349462365591,Stanford_TA551_R10C4
565686,0.049196707330744,7.50722872962899,0.197034338599271,0.388115324583366,0.0157734042216268,0.022335655967637,0.141051267865234,0.0478990226180289,0.0390076116970275,0.0269023772962597,0.021300524358626,0.13563497726901,0.000797267604065,0.284200889697152,0.029266152111911,0.0523550705786069,0.0632937497759476,0.0332873472724311,3.42415767139271e-05,0.0230717715366121,0.0339907900066738,0.177246588440414,0.15444645560854,0.285271638960612,0.107342281888232,0.0858840248368663,0.0146838809939434,0.0292596501603778,0.0001237247650732,0.0174911631284078,0.12858022604911,0.0693804719738507,0.0070863094144654,0.0575317403975869,0.106162574571462,0.121864938796173,0.190743854967905,9.77434796615712e-06,721,31.370661812283,29.39516427858,99.254833995939,747,30.298609072927,670.116504854369,845.196948682386,Stanford_TA551_R10C4
